"","X","Duration..in.seconds.","ResponseId","phase","team_name","domain","Month.1","Month.2","Month.3","Month.4","Month.5","Month.6","Month.7","Month.8","Month.9","Month.10","Month.11","Month.12","Month.13","Month.14","Month.15","Month.16","Month.17","Month.18","confidence","subexpert","pub","basis","basis_5_TEXT","model","theory","parameters","numpred","covidcondyn","covidmeas","covidmeas_6_TEXT","coviddesc","covidest_1","covidest_2","covidest_3","covidest_4","covidest_5","covidest_6","covidest_7","covidest_8","covidest_9","covidest_10","covidest_11","covidest_12","datatrain","counterfact","counter_imp","counter_yn","othercounter","othercountim","Method","isExpert","ResponseId.old","revised","team_size","team_expertise","team_size.coded","team_discipline.coded","team_discipline.missingdat","previous_tournament.coded","previous_tournament.missingdat","Age","Sex","Genderident","Genderident_5_TEXT","Occupation","Ethnicity","Education","Religion","Religion_Other","Politics_1","Country.of.Residence","Residential.Area","Income","time_upload","Method.coded","Method.complex","DataOnly","mean_error_w1","root_mean_sqr_error_w1","mean_abs_error_w1","mean_percent_error_w1","mean_abs_percent_error_w1","MASE1_w1","RMSE_cutoff_Naive_linear","RMSE_cutoff_Naive_rwf","compare_to_naive_linear","compare_to_naive_rwf","MASE_cutoff_Naive_linear","MASE_cutoff_Naive_rwf","compare_to_naive_linear_MASE","compare_to_naive_rwf_MASE","time_spent","mean_error_covid","root_mean_sqr_error_covid","mean_abs_error_covid","mean_percent_error_covid","mean_abs_percent_error_covid","MASE1_covid","mean_error_w1_firstmonths","root_mean_sqr_error_w1_firstmonths","mean_abs_error_w1_firstmonths","mean_percent_error_w1_firstmonths","mean_abs_percent_error_w1_firstmonths","MASE1_w1_firstmonths","mean_error_w1_lastmonths","root_mean_sqr_error_w1_lastmonths","mean_abs_error_w1_lastmonths","mean_percent_error_w1_lastmonths","mean_abs_percent_error_w1_lastmonths","MASE1_w1_lastmonths","mean_error_w2","root_mean_sqr_error_w2","mean_abs_error_w2","mean_percent_error_w2","mean_abs_percent_error_w2","MASE1_w2","RMSE_cutoff_Naive_linear_w2","RMSE_cutoff_Naive_rwf_w2","compare_to_naive_linear_w2","compare_to_naive_rwf_w2","MASE_cutoff_Naive_linear_w2","MASE_cutoff_Naive_rwf_w2","compare_to_naive_linear_MASE_w2","compare_to_naive_rwf_MASE_w2","team_gender","team_education","team_Age","non_US","CounterFactual_Presence_Final","COVID.Final","Onus.Final","counterNum","justification_dataReceived","justification_theoreticalInsight","justification_externalEvent","parameters_coded","TournamentStart","ForecastisUpdated","isExpert.factor","RMSE_cutoff_Naive_linear.factor","RMSE_cutoff_Naive_rwf.factor","Method.code","Method.complex.factor","Sex.factor","Genderident.factor","education.factor","Ethnicity.factor","Religion.factor","Income.factor","Residential.Area.factor","discipline","multi_dis.factor"
"1381",1381,4303,"R_1dnW12NXxcdhBB8",1,NA,"ideoldem",42,41,40,40.3,41.01,40.9,42.5,42,43.25,41.5,42,41,NA,NA,NA,NA,NA,NA,7,NA,NA,"1",NA,NA,"I have to check the Previous years before comparing","i applied additional variable base on death rate with this covid-19 pandemic",1,1,2,NA,"The role of covid-19 is just about reduction of human. Which implies the decrease of the political associates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,681.363,1,1,NA,5.858793,6.315782,5.858793,12.25256,12.25256,5.515206,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",18.223,NA,NA,NA,NA,NA,NA,7.828025,7.92413,7.828025,16.0409,16.0409,7.368954,3.495714,3.522188,3.495714,7.706563,7.706563,3.29071,3.495714,3.522188,3.495714,7.706563,15.99865,3.289899,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA,"Prolific","above cutoff","above cutoff","Lay People","simple",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1382",1382,1566,"R_2rHMKPHOsI9LY31",1,NA,"ideoldem",43,42,40,38,37,35,37,38,37,36,37,36,NA,NA,NA,NA,NA,NA,3,NA,NA,"1,4",NA,NA,"While I am not entirely sure, seeing how the world is at the moment and how Trump is a Republican, I expect to see Democrats have more support.","I'd say that I considered what my age group would typically decide and that's' against the current president.",1,1,2,NA,"The current president has made multiple stops against protecting ourselves against Covid-19. The most prominent ones were not listening to the previous president, Obama. As such, Obama has criticized Trump over his responses against Covid-19.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.064,1,1,NA,9.059702,9.466627,9.059702,19.13297,19.13297,8.528399,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,NA,NA,NA,NA,NA,NA,9.529692,10.20003,9.529692,19.44618,19.44618,8.970827,8.495714,8.50345,8.495714,18.75712,18.75712,7.997487,8.495714,8.50345,8.495714,18.75712,15.99865,7.995516,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"May",NA,"Prolific","above cutoff","above cutoff","Lay People","simple",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1383",1383,455,"R_D1QyD2j7XqsAVc5",1,NA,"ideoldem",30,31,33,34,35,36,34,34,34,35,36,37,NA,NA,NA,NA,NA,NA,6,NA,NA,"1",NA,NA,NA,"no additonal varibles",1,1,2,NA,"less people support trump because of how he is reacting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104.058,1,1,NA,13.0597,13.42395,13.0597,27.532,27.532,12.29382,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",1.183,NA,NA,NA,NA,NA,NA,15.52969,15.58592,15.52969,31.94261,31.94261,14.61896,10.09571,10.24403,10.09571,22.23926,22.23926,9.503655,10.09571,10.24403,10.09571,22.23926,15.99865,9.501313,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"May",NA,"Prolific","above cutoff","above cutoff","Lay People","simple",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1384",1384,3536,"R_eXN7SxNnHfo1nOx",1,NA,"ideoldem",44,46,45,44,46,48,50,51,48,47,45,44,NA,NA,NA,NA,NA,NA,3,NA,NA,"1",NA,NA,"I feel like the momentum will continue with the diminishing support for the GOP, up to the election.  I don't see it falling TOO far, but the trend certainly seems to be heading that way.  I think the support for the Dems will continue to grow, especially in the face of the nearing elections.  Generally, it seems (from the polls I've read) that support for the losing party seems to gain some points immediately after the election, while the winners seem to fall.  Since I think the Dems will win this fall, the numbers reflect the rise or fall of support accordingly. ","I think I did include variables, including the protests that are happening now, and the general GOP response to them.  I know the numbers of support are falling every day with how they are reacting, and it seems Dems are gaining support with every day that passes.  I realize it's probably biased, but it just seems that every single time I read any news, the Dems are doing something in keeping with sanity, decency, and kindness, while the GOP feels satisfied to do the opposite.",1,1,2,NA,"I know that, so far, the leadership of the GOP has been inadequate at best, or ignorant and dangerous at worst.  I think intelligent Americans can see we should be listening to doctors and scientists.  The GOP seems content to NOT do this.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210.651,1,1,NA,0.7869746,3.258038,2.927234,1.485917,6.181854,2.755568,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",5.77,NA,NA,NA,NA,NA,NA,3.196358,3.327867,3.196358,6.572309,6.572309,3.008909,-2.104286,3.172215,2.604286,-4.617753,5.713307,2.451558,-2.104286,3.172215,2.604286,-4.617753,15.99865,2.450954,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA,"Prolific","below cutoff","below cutoff","Lay People","simple",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1385",1385,759,"R_1LAnLcrkXK7owrT",1,NA,"ideoldem",42,30,30,25,25,30,20,25,25,35,31,33,NA,NA,NA,NA,NA,NA,4,NA,NA,"1",NA,NA,"Things are so volitile right now, for sure approval rates will drop after this mess.","I was thinking of the election, potential policy changes, those policy changes not actually happening, whatever the next insane thing that happens this year will be.",1,1,2,NA,"It certainly won't help keep the people happy, no matter how it goes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.999,1,1,NA,17.51425,18.60133,17.51425,36.96012,36.96012,16.48713,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,NA,NA,NA,NA,NA,NA,18.36302,19.40362,18.36302,37.55383,37.55383,17.28613,16.49571,17.59034,16.49571,36.24767,36.24767,15.52833,16.49571,17.59034,16.49571,36.24767,15.99865,15.5245,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,"May",NA,"Prolific","above cutoff","above cutoff","Lay People","simple",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1386",1386,1956,"R_3nVJDYQZNGKScfA",1,NA,"polar",7,8,9,6,7,8,6,9,7,6,9,7,NA,NA,NA,NA,NA,NA,5,NA,NA,"1,4",NA,NA,"I thinks so.","Yes. COVID-19.",1,1,2,NA,"it has a great impact on everything.",20000,18000,17689,17500,17200,16960,16850,16500,16782,16200,16120,15800,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,39,1,2,NA,"IT Manager",4,6,4,NA,5,"USA",1,7,135.694,1,1,NA,77.29167,77.36372,77.29167,91.23576,91.23576,37.66399,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",7.449,15226200,18871416,15226200,99.72227,99.72227,42.29523,78,78.08916,78,91.22722,91.22722,38.00916,76.58333,76.63142,76.58333,91.2443,91.2443,37.31883,76.58333,76.63142,76.58333,91.2443,91.2443,32.96795,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"May",NA,"Prolific","above cutoff","above cutoff","Lay People","simple","Male","trans/man","Master's","White","Christian - Other","$100,001 - $150,000","Urban",NA,NA
"1387",1387,929,"R_2D0L6sMN10tEZWc",1,NA,"polar",76,90,90,92,88,87,82,90,92,92,92,92,NA,NA,NA,NA,NA,NA,4,NA,NA,"1,2,4",NA,NA,"Based on the past data and based on the model","No other variables",0,0,2,NA,NA,1881205,2001000,2441000,2881205,2881205,2881205,2881208,2881208,2881208,2881208,2881208,2881208,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,26,2,1,NA,"GA",2,6,7,NA,4,"USA",1,2,99.716,1,1,NA,-3.875,6.362324,5.708333,-4.668936,6.786741,2.781653,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",8.638,12555494,16648276,12572362,64.27521,65.22282,34.92342,-1.666667,4.25245,3.666667,-1.967361,4.287264,1.786756,-6.083333,7.929376,7.75,-7.370511,9.286219,3.776551,-6.083333,7.929376,7.75,-7.370511,9.286219,3.336256,0,1,"Below Naive linear","Above Naive rwf",0,1,"Below Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA,"Prolific","above cutoff","above cutoff","Lay People","simple","Female","trans/woman","Master's","Asian","Muslim","$15,001 - $25,000","Urban",NA,NA
"1388",1388,5611,"R_3JlRJeYXQUKTEnU",1,NA,"polar",80,82,81,87,85,86,90,87,84,82,80,82,NA,NA,NA,NA,NA,NA,3,NA,NA,"1,5",NA,NA,"Summertime is hotter. This, I think, will cause problems domestically and abroad for the current administration to fail to properly address. The election will almost certainly yield very few positive results regardless of who the victor might be, which I think will make people care a lot less.","Unemployment has increased drastically and various significant portions of the market are experiencing unusually intense hardship. The economic consequences of this have not yet come to full fruition. This will likely cause overall polarization to increase steadily.",1,1,2,NA,"I feel as though the pandemic itself will be on an unnecessarily slow and inefficient decline. The economic consequences will be more dire and long lasting, in my opinion. This will likely have a negative effect on general life satisfaction, which I think will increase polarization.",900000,1200000,1000000,800000,900000,900000,600000,600000,400000,300000,200000,100000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,19,1,2,NA,"Parking Lot Cleaner",6,2,10,NA,1,"United States of America",2,1,930.469,1,1,NA,0.875,3.761095,3.291667,0.9315322,3.86335,1.604019,0,1,"Below Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",615.052,14585000,18553727,14585000,86.30655,86.30655,40.51411,2,3.685557,3.333333,2.214956,3.853971,1.624323,-0.25,3.835144,3.25,-0.3518915,3.87273,1.583715,-0.25,3.835144,3.25,-0.3518915,3.87273,1.399075,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA,"Prolific","below cutoff","above cutoff","Lay People","simple","Male","trans/man","high school","Hispanic","Non-Religious","Under $15,000","Suburban",NA,NA
"1389",1389,227,"R_1dxY1XzmfwtlTx6",1,NA,"polar",0.84,0.86,0.83,0.89,0.79,0.79,0.77,0.87,0.77,0.85,0.8,0.8,NA,NA,NA,NA,NA,NA,4,NA,NA,"1",NA,NA,NA,"No",0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.243,1,1,NA,83.88667,83.95017,83.88667,99.0279,99.0279,40.87772,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",2.809,NA,NA,NA,NA,NA,NA,84.66667,84.76,84.66667,99.02221,99.02221,41.25781,83.10667,83.13245,83.10667,99.03359,99.03359,40.49763,83.10667,83.13245,83.10667,99.03359,99.03359,35.77615,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA,"Prolific","above cutoff","above cutoff","Lay People","simple",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1390",1390,1817,"R_2OTh3WSzeZGuUhB",1,NA,"polar",82,83,83,84,84,83,83.5,85,84.5,85,85.5,86,NA,NA,NA,NA,NA,NA,3,NA,NA,"2,4",NA,NA,"I felt polarization has been on the rise and the data supports it. I suspect it will continue.","I took into account the polarization of an election year and a probable change in government.",0,0,2,NA,NA,100000,120000,160000,180000,195000,200000,220000,250000,300000,310000,315000,320000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,43,1,2,NA,"Event SPecialist",4,3,10,NA,1,"USA",2,6,73.329,1,1,NA,0.6666667,3.582364,3,0.6374383,3.520047,1.461891,0,1,"Below Naive linear","Above Naive rwf",0,1,"Below Naive linear","Above Naive rwf",0,15020833,18662941,15020833,97.61458,97.61458,41.72477,2.333333,4.310839,3.666667,2.535387,4.244789,1.786756,-1,2.661453,2.333333,-1.260511,2.795305,1.137026,-1,2.661453,2.333333,-1.260511,2.795305,1.004464,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA,"Prolific","below cutoff","above cutoff","Lay People","simple","Male","trans/man","some college","White","Non-Religious","$75,001 - $100,000","Suburban",NA,NA
"1391",1391,1040,"R_p0onr0sCTHJKeLn",1,NA,"polar",82.5,83,82,84.5,85,84,82.5,86,84.5,84,84.3,83,NA,NA,NA,NA,NA,NA,3,NA,NA,"1,2",NA,NA,"I believe due to the Covid-19 pandemic the nation will be much more divided in their beliefs due to added stress and fear.","I considered the unemployment rate which has skyrocketed as well as the growing deaths of covid",0,0,2,NA,NA,1000000,1200000,1500000,2000000,2400000,2900000,2950000,2954000,3000000,3002000,3002300,3002600,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,40,1,2,NA,"Teacher",4,6,2,NA,3,"United States ",2,5,81.722,1,1,NA,0.9333333,3.595599,2.85,0.9535671,3.347953,1.388796,0,1,"Below Naive linear","Above Naive rwf",0,1,"Below Naive linear","Above Naive rwf",5.422,12834092,16618556,12834092,74.19026,74.19026,35.65045,2,4.143268,3.5,2.148455,4.071532,1.705539,-0.1333333,2.947881,2.2,-0.2413207,2.624373,1.072053,-0.1333333,2.947881,2.2,-0.2413207,2.624373,0.9470663,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA,"Prolific","below cutoff","above cutoff","Lay People","simple","Male","trans/man","Master's","White","Christian - Catholic","$50,001 - $75,000","Suburban",NA,NA
"1392",1392,2095,"R_1KeE2o1nN9ey8TE",1,NA,"polar",50,50,50,50,50,50,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA,7,NA,NA,"1",NA,NA,NA,"No I didn't consider any of those ",0,0,2,NA,NA,2000,3500,2000,1500,900,200,300,200,100,100,50,80,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,26,2,1,NA,"Doctor ",4,5,2,NA,4,"USA ",1,5,61.905,1,1,NA,34.70833,34.86014,34.70833,40.88609,40.88609,16.91327,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",68.431,15242423,18884481,15242423,99.97229,99.97229,42.3403,35.5,35.71998,35.5,41.39052,41.39052,17.29904,33.91667,33.97855,33.91667,40.38166,40.38166,16.52749,33.91667,33.97855,33.91667,40.38166,40.38166,14.60061,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA,"Prolific","above cutoff","above cutoff","Lay People","simple","Female","trans/woman","Bachelor's","White","Christian - Catholic","$50,001 - $75,000","Urban",NA,NA
"1393",1393,1336,"R_1dcVWy1tuhdjYYv",1,NA,"polar",80,78,80,82.66,83,84,85,78,72,73,72.5,72.7,NA,NA,NA,NA,NA,NA,2,NA,NA,"1",NA,NA,"I think that polarization will ramp up heading into the November elections and then subside. ","Based on the chart, there was an increase around prior elections",0,0,2,NA,NA,1400000,2000000,2300000,2450000,2980000,3500000,4500000,5200000,6200000,6800000,7500000,9200000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,29,1,2,NA,"Attorney",4,8,3,NA,2,"United States",1,5,73.128,1,1,NA,6.303333,7.65161,6.636667,7.391222,7.818573,3.234027,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,10740833,13898103,10740833,59.67564,59.67564,29.83581,4.223333,5.322524,4.89,4.793715,5.648416,2.382882,8.383333,9.421518,8.383333,9.98873,9.98873,4.085173,8.383333,9.421518,8.383333,9.98873,9.98873,3.608897,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"May",NA,"Prolific","above cutoff","above cutoff","Lay People","simple","Male","trans/man","Professional degree","White","Christian - Protestant","$50,001 - $75,000","Urban",NA,NA
"1394",1394,1391,"R_29umrGLYl8CpsOW",1,NA,"polar",82.6,83,83.4,83.1,82,81.4,80.5,80.2,80,79.8,79.3,79,NA,NA,NA,NA,NA,NA,2,NA,NA,"1",NA,NA,"Republicans will be turned off by the protests and rally around him. This will eventually erode as more republicans die from COVID. Democrats will remain steady in their dislike. Once trump loses republicans will like him less.","I explained everything in the previous box.",1,1,2,NA,"People will see how poorly we're handling it and turn against trump.",800000,140000,170000,200000,220000,270000,300000,330000,350000,360000,370000,375000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,35,1,2,NA,"retail clerk",4,5,10,NA,1,"United States of America",2,4,61.327,1,1,NA,3.516667,4.916469,4.283333,4.015442,4.998348,2.087255,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",30.535,14919583,18614968,14919583,93.99447,93.99447,41.44352,2.916667,5.202403,4.45,3.181017,5.146829,2.168471,4.116667,4.612844,4.116667,4.849866,4.849866,2.006039,4.116667,4.612844,4.116667,4.849866,4.849866,1.772162,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"May",NA,"Prolific","above cutoff","above cutoff","Lay People","simple","Male","trans/man","Bachelor's","White","Non-Religious","$35,001 - $50,000","Suburban",NA,NA
"1395",1395,1584,"R_3MxkSsHH5ugk2Pm",1,NA,"polar",76,80,73,77,82,85,83,80,79,77,80,79,NA,NA,NA,NA,NA,NA,4,NA,NA,"1",NA,NA,"Its just the way i think things will work out ,nothing special",NA,1,1,2,NA,"things will be the same as no medicine for the corona virus will be found during these months",600000,600500,605500,655555,680000,690000,700000,700500,705000,709000,710000,710020,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,20,1,2,NA,"IT",1,3,2,NA,4,"Greece",2,3,71.527,1,1,NA,5.458333,6.329494,5.458333,6.373036,6.373036,2.659829,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,14571160,18324964,14571160,90.35141,90.35141,40.47567,6.666667,7.64308,6.666667,7.712064,7.712064,3.248646,4.25,4.65922,4.25,5.034008,5.034008,2.071012,4.25,4.65922,4.25,5.034008,5.034008,1.82956,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"May",NA,"Prolific","above cutoff","above cutoff","Lay People","simple","Male","trans/man","some college","Aboriginal/Native","Christian - Catholic","$25,001 - $35,000","Suburban",NA,NA
"1396",1396,1597,"R_vBofPq7LEMcrICB",1,NA,"polar",81,81.5,83,81,80,79,78,80,81,82,83,85,NA,NA,NA,NA,NA,NA,3,NA,NA,"1",NA,NA,"I think the polarization will go up the closer we get to the election.","Yes, I did look at the prior data and I tried to keep it in the 80s range because of that. Also, the events right now would make it go up.",1,1,2,NA,"I actually don't think that it effects it a lot since it is a disease we are fighting not the president.",NA,NA,NA,NA,NA,NA,NA,600000,200000,100000,50000,10000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,20,1,2,NA,"Educator",4,3,2,NA,5,"USA",2,6,476.524,1,1,NA,3.5,5.412178,4.333333,3.968603,5.011235,2.11162,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",7.601,NA,NA,NA,NA,NA,NA,4.583333,6.458199,5.583333,5.127661,6.409712,2.720741,2.416667,4.107919,3.083333,2.809544,3.612757,1.502499,2.416667,4.107919,3.083333,2.809544,3.612757,1.327328,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA,"Prolific","above cutoff","above cutoff","Lay People","simple","Male","trans/man","some college","White","Christian - Catholic","$75,001 - $100,000","Suburban",NA,NA
"1397",1397,2082,"R_Q5iflITNPCmyGch",1,NA,"polar",45.5,44.2,43.2,44,45,43,43.5,42.5,43.6,43.4,44.7,45.6,NA,NA,NA,NA,NA,NA,5,NA,NA,"1,2,3",NA,NA,"Which party has more people support.","During this covid-19 situation election is tough.",1,1,2,NA,"People can't go out.In this situation how they select there president.",10000,12000,13000,15000,18000,17000,16000,20000,22000,23000,25000,30000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,48,1,2,NA,"bank manager",4,6,4,NA,6,"USA",1,7,76.021,1,1,NA,40.69167,40.856,40.69167,47.94642,47.94642,19.82893,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",8.802,15224917,18866752,15224917,99.78842,99.78842,42.29167,41.35,41.61336,41.35,48.20963,48.20963,20.14973,40.03333,40.08433,40.03333,47.6832,47.6832,19.50812,40.03333,40.08433,40.03333,47.6832,47.6832,17.23374,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA,"Prolific","above cutoff","above cutoff","Lay People","simple","Male","trans/man","Master's","White","Christian - Other","$100,001 - $150,000","Urban",NA,NA
"1398",1398,1109,"R_11gCyVMboSSHIzo",1,NA,"polar",82,90,88,87,85,85,83,82,88,85,86,88,NA,NA,NA,NA,NA,NA,3,NA,NA,"1",NA,NA,"I looked at the past data at first.","Then I took into consideration that it is nearing the end of the current President's term.",0,0,2,NA,NA,800000,900000,950000,1000000,1100000,1200000,1500000,1700000,1800000,1850000,1950000,2000000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,20,2,2,NA,"Student",4,5,10,NA,2,"United States",2,8,54.731,1,1,NA,-1.041667,3.727712,3.125,-1.350584,3.691959,1.522803,0,1,"Below Naive linear","Above Naive rwf",0,1,"Below Naive linear","Above Naive rwf",0,13847500,17513895,13847500,84.16559,84.16559,38.46549,-0.6666667,3.947573,3.5,-0.9481496,4.098333,1.705539,-1.416667,3.494043,2.75,-1.753018,3.285585,1.340067,-1.416667,3.494043,2.75,-1.753018,3.285585,1.183833,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"May",NA,"Prolific","below cutoff","above cutoff","Lay People","simple","Female","trans/man","Bachelor's","White","Non-Religious","Over $150,000","Suburban",NA,NA
