"","Duration..in.seconds.","ResponseId","phase","team_name","domain","Month.1","Month.2","Month.3","Month.4","Month.5","Month.6","Month.7","Month.8","Month.9","Month.10","Month.11","Month.12","Month.13","Month.14","Month.15","Month.16","Month.17","Month.18","confidence","subexpert","pub","basis","basis_5_TEXT","model","theory","parameters","numpred","covidcondyn","covidmeas","covidmeas_6_TEXT","coviddesc","covidest_1","covidest_2","covidest_3","covidest_4","covidest_5","covidest_6","covidest_7","covidest_8","covidest_9","covidest_10","covidest_11","covidest_12","datatrain","counterfact","counter_imp","counter_yn","othercounter","othercountim","Method","isExpert","ResponseId.old","revised","team_size","team_expertise","team_size.coded","team_discipline.coded","team_discipline.missingdat","previous_tournament.coded","previous_tournament.missingdat","Age","Sex","Occupation","Ethnicity","Education","Religion","Religion_Other","Politics_1","Country.of.Residence","Residential.Area","Income","time_upload","Method.coded","Method.complex","DataOnly","mean_error_w1","root_mean_sqr_error_w1","mean_abs_error_w1","mean_percent_error_w1","mean_abs_percent_error_w1","MASE1_w1","RMSE_cutoff_Naive_linear","RMSE_cutoff_Naive_rwf","compare_to_naive_linear","compare_to_naive_rwf","MASE_cutoff_Naive_linear","MASE_cutoff_Naive_rwf","compare_to_naive_linear_MASE","compare_to_naive_rwf_MASE","time_spent","mean_error_covid","root_mean_sqr_error_covid","mean_abs_error_covid","mean_percent_error_covid","mean_abs_percent_error_covid","MASE1_covid","mean_error_w1_lastmonths","root_mean_sqr_error_w1_lastmonths","mean_abs_error_w1_lastmonths","mean_percent_error_w1_lastmonths","mean_abs_percent_error_w1_lastmonths","MASE1_w1_lastmonths","mean_error_w2","root_mean_sqr_error_w2","mean_abs_error_w2","mean_percent_error_w2","mean_abs_percent_error_w2","MASE1_w2","RMSE_cutoff_Naive_linear_w2","RMSE_cutoff_Naive_rwf_w2","compare_to_naive_linear_w2","compare_to_naive_rwf_w2","MASE_cutoff_Naive_linear_w2","MASE_cutoff_Naive_rwf_w2","compare_to_naive_linear_MASE_w2","compare_to_naive_rwf_MASE_w2","team_gender","team_education","team_Age","non_US","CounterFactual_Presence_Final","COVID.Final","Onus.Final","counterNum","parameters_coded","TournamentStart","ForecastisUpdated"
"1427",1771,"R_ZF8xqrIJuswuWRz",1,NA,"polar",80,79,78.5,78,78.5,80,81,80.5,82,83,84,85,NA,NA,NA,NA,NA,NA,2,NA,NA,"1",NA,NA,"I don't think there will be a major change because the 2 parties that this is taken from are going to continue their trend. Republicans will say that the president is doing a good job and Democrats will say otherwise.","I think there will be a dip due to the current COVID-19 pandemic and the protests but it will go back to normal after.",1,1,2,NA,"I don't think it will make much of a difference.",600000,625000,600000,580000,560000,550000,500000,475000,425000,400000,350000,325000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,29,1,"Network Analyst",4,4,10,NA,2,"United States of America",3,5,58.868,1,1,NA,3.91666666666667,5.79511288357124,4.58333333333333,4.46251032681405,5.29146717986728,2.23344439853952,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,14744166.6666667,18543283.8246088,14744166.6666667,91.2456871514295,91.2456871514295,40.9562460532188,1.33333333333333,2.75378527364305,2,1.53771921873733,2.34093207014295,0.974593919362698,1.33333333333333,2.75378527364305,2,1.53771921873733,2.34093207014295,0.860969387864919,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA
"1428",763,"R_ABdZnPvj5PMLrgZ",1,NA,"polar",83,86,80,82,83,85,83,87,90,91,90,88,NA,NA,NA,NA,NA,NA,4,NA,NA,"1",NA,NA,"theory, assumptions and predictions","none",0,0,2,NA,NA,620000,610000,580000,550000,549999,550000,400000,415000,399999,405000,410000,400000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,29,1,"supervisor",4,5,2,NA,6,"USA",1,5,76.399,1,1,NA,-0.958333333333333,5.32094916344819,5.04166666666667,-1.31524664043758,5.96680558408578,2.45678883839347,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,14752500.1666667,18539323.7809977,14752500.1666667,91.3454323906266,91.3454323906266,40.979394792934,-4.25,5.74818812032684,5.58333333333333,-5.1515346430774,6.68410169288583,2.72074135822086,-4.25,5.74818812032684,5.58333333333333,-5.1515346430774,6.68410169288583,2.4035395411229,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA
"1429",1280,"R_2Vl8qcnlCcmqU7l",1,NA,"polar",83,85,81,88,85,89,92,87,91,88,86,89,NA,NA,NA,NA,NA,NA,5,NA,NA,"1,4",NA,NA,"i noticed that the polarization increased as time went by, so i adjusted my predictions accordingly.","i didn't consider any additional variables",0,0,2,NA,NA,800000,1500000,2300000,4700000,5600000,7800000,10000000,9100000,8400000,7000000,5300000,3000000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,19,2,"currently unemployed ",4,2,6,NA,5,"united states",3,4,168.701,1,1,NA,-2.29166666666667,4.70593596783183,4.04166666666667,-2.83568932866545,4.82760545851261,1.96949187871212,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,9785000,14231753.2300135,9785000,50.5025875812358,50.5025875812358,27.1807065594809,-4.91666666666667,5.55652769272322,4.91666666666667,-5.90806409529578,5.90806409529578,2.3958767184333,-4.91666666666667,5.55652769272322,4.91666666666667,-5.90806409529578,5.90806409529578,2.11654974516793,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA
"1430",930,"R_1gpcA1sr5XM0Qqi",1,NA,"polar",85,90,85,80,85,90,95,90,90,85,80,80,NA,NA,NA,NA,NA,NA,3,NA,NA,"1,5",NA,NA,"I based it on a combination of historical data and assumptions due to current and planned future events","I considered COVID-19, BLM protests, and the upcoming presidential election",1,1,2,NA,"I considered how the current president is handling COVID-19 and how candidates for this year's election are handling it",650000,675000,700000,715000,725000,730000,745000,755000,760000,765000,767000,770000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,27,2,"homemaker",4,2,10,NA,1,"United States",2,4,172.111,1,1,NA,-1.54166666666667,5.49810573440223,4.79166666666667,-1.9452236596705,5.73329857455465,2.33496459847313,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",6.32,14513583.3333333,18280694.8696341,14513583.3333333,89.4247327784167,89.4247327784167,40.315733235555,-2.75,6.41937172419025,5.75,-3.33278277899586,6.86318345145313,2.80195751816776,-2.75,6.41937172419025,5.75,-3.33278277899586,6.86318345145313,2.47528699011164,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,3,"May",NA
"1431",1297,"R_2SITIJG1LfytBPN",1,NA,"polar",78.5,75.5,74.5,73.5,72.5,71.5,70.5,69.5,68.5,67.5,66.5,65.5,NA,NA,NA,NA,NA,NA,2,NA,NA,"1",NA,NA,"As we get closer to re-election I think the rating of the president will continue to fall especially after his racist comments during COVID and after the George Floyd murder.","no I just went with my thoughts on it",1,1,2,NA,"most people don't think the president handled the situation well",75000,85000,70000,60000,40000,20000,10000,5000,3000,2000,1000,500,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,31,2,"HR Manager",4,5,4,NA,3,"USA",1,6,56.119,1,1,NA,13.5416666666667,14.5322916293336,13.625,15.8344063777673,15.9412439846049,6.63942107565838,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,15212375,18876255.1442502,15212375,99.0956843541698,99.0956843541698,42.2568319823999,15.9166666666667,16.1206389451535,15.9166666666667,18.9223930286966,18.9223930286966,7.75614327492814,15.9166666666667,16.1206389451535,15.9166666666667,18.9223930286966,18.9223930286966,6.85188137842498,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,1,"May",NA
"1432",1187,"R_vesF3DSA15CVCYp",1,NA,"polar",87,86,87,89,89,90,92,90,91,90,90,90,NA,NA,NA,NA,NA,NA,1,NA,NA,"1",NA,NA,"didn't use any theoretical assumptions","I considered the covid-19",1,1,2,NA,"I think it will increase polarization ",900000,1500000,2000000,2100000,2800000,3400000,3800000,5000000,5100000,5200000,5400000,5500000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,22,2,NA,3,5,3,NA,3,"United States",2,3,78.292,1,1,NA,-4.54166666666667,5.64025708633924,4.70833333333333,-5.50199159666819,5.68514177981837,2.29435651849968,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",5.466,11685000,15136076.1097452,11685000,67.7752283368732,67.7752283368732,32.4585136584092,-6.58333333333333,6.82214531263199,6.58333333333333,-7.89817045403948,7.89817045403948,3.20803831790221,-6.58333333333333,6.82214531263199,6.58333333333333,-7.89817045403948,7.89817045403948,2.83402423505536,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,1,"May",NA
"1433",1422,"R_Ce2AV0YovQl9U1b",1,NA,"polar",80,70,72,73,73,78,85,84,83,82,81,80,NA,NA,NA,NA,NA,NA,4,NA,NA,"1,4",NA,NA,"I have thought about recent events over the past few weeks and how the mishandling of the pandemic response, states reopening too early, and the very recent crackdown on peaceful protestors that this will cause less polarization in the near-term but then it will ramp up again as we approach the election. ","Yes, I factored in how the current events will come to make each party affiliation stick to their guns or not. Trump supporters will possibly soon very directly negatively impacted by the response and policies of their dear leader and that will start to turn more minds against him for reelection. ",1,1,2,NA,"I think as more people are personally affected by this, they will stop fixating on propping up Trump despite all of his obvious failings and will come to terms with their support for him. ",750000,1000000,1300000,1500000,1700000,1900000,2100000,2500000,3000000,3400000,3600000,3900000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,39,1,"IT Manager",4,6,10,NA,2,"United States",2,8,72.872,1,1,NA,6.29166666666667,9.19125490162615,7.20833333333333,7.21752332845135,8.36316780742916,3.51259891770306,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,13022500,16511758.6888859,13022500,78.9581310637798,78.9581310637798,36.1738120767338,1.41666666666667,2.92261298612503,2.58333333333333,1.63307499426635,3.06966309752112,1.25885047917682,1.41666666666667,2.92261298612503,2.58333333333333,1.63307499426635,3.06966309752112,1.11208545932552,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA
"1434",1978,"R_cZo9bts0CXh01pL",1,NA,"polar",82,80,84.5,85,83.5,80.2,86,84.5,76,77.2,73.5,75,NA,NA,NA,NA,NA,NA,4,NA,NA,"1,2,4",NA,NA,"When I looked at the previous data, I saw that the polarization raised over time. Republican support raised, and democratic support lowered as time went on. I think that this trend will more or less continue, until a leader is changed, and then the trend will reset. It will start again, where the polarization is around that 65-80 range. I think that in the beginning, itll start slow, but as the new president makes executive orders, or things like that nature, it will spike up a bit, but maybe go back down. This is all in assumption we get a new president, if we dont, I think the trend will continue and probably still go a up a bit, and maybe peak at maybe like the 88, or 87 mark.","I mostly considered a change in leadership. When looking at the data, the data doesnt change to much. The trend of raising in polarization starts from before COVID 19 so I dont think that COVID is affecting the polarization too much. I think that a change in leadership may change trends, but thats all in assumption we get a new leader.",1,1,2,NA,"I thought about how COVID 19 might change the polarization, but looking at the data, the trend of raising polarization started before COVID 19, so I didnt think it did much.",1200000,1800000,2000000,2400000,2200000,2000000,1800000,1600000,1500000,1400000,1200000,1000000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,18,1,"student",6,2,10,NA,1,"USA",2,5,54.344,1,1,NA,4.09166666666667,6.43641981228695,5.34166666666667,4.70718865513228,6.28205411888663,2.60297792629787,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,13568333.3333333,17737581.5713417,13568333.3333333,74.156894357646,74.156894357646,37.6900242038382,5.21666666666667,7.32563990378998,6.38333333333333,6.1626502574765,7.6029794755835,3.11057892596594,5.21666666666667,7.32563990378998,6.38333333333333,6.1626502574765,7.6029794755835,2.74792729626887,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA
"1435",1849,"R_2XiXvdq0yXNlCzt",1,NA,"polar",84,85,85,85,85,86,86,84,82,80,79,78,NA,NA,NA,NA,NA,NA,4,NA,NA,"1,2",NA,NA,"I extrapolated the existing data into the coming months. With elections around the corner, the division is going to be more profound. People will take sides and be highly critical of the candidates. There is a lot of unrest currently and that would also cause high polarization. The effects of COVID-19 will have negative effects on the incumbent president.","Yes, I considered the current unrest and protests around the country and the upcoming elections to make my predictions. COVID-19 issue is here to stay until a vaccine is found, so that will certainly factor into the predictions.",1,1,2,NA,"COVID-19 has resulted in deaths and very high unemployment numbers. People who are negatively affected will disprove of the current president's actions. Democrats will be more critical than usual, resulting in increased polarization.",1000000,1400000,1600000,1700000,1800000,1850000,1900000,2000000,2010000,2020000,2025000,2030000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,29,1,"Engineer",2,6,5,NA,2,"USA",1,7,52.681,1,1,NA,1.45833333333333,3.78318648760539,3.04166666666667,1.61198278988359,3.60993735194071,1.48219491903077,0,1,"Below Naive linear","Above Naive rwf",0,1,"Below Naive linear","Above Naive rwf",0,13465416.6666667,17330583.8163827,13465416.6666667,77.5893500228281,77.5893500228281,37.4041429859796,2.41666666666667,4.08758282281024,3.41666666666667,2.82955303681351,4.06412093804808,1.66493127891128,2.41666666666667,4.08758282281024,3.41666666666667,2.82955303681351,4.06412093804808,1.47082270426924,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,3,"May",NA
"1436",2576,"R_1Fg2cH2MrHtIWz1",1,NA,"polar",80,95,80,75,80,80,83,85,80,70,73,75,NA,NA,NA,NA,NA,NA,3,NA,NA,"1,3",NA,NA,"I looked at the data and the current political climate.","variables at the moment: black lives matter movement, upcoming leadership change",1,1,2,NA,"I think it divides the people much more.",750000,900000,1050000,1200000,1350000,1500000,1650000,1800000,1950000,2100000,2250000,2400000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,29,2,"Student",2,5,7,NA,4,"USA",2,8,95.241,1,1,NA,5.04166666666667,8.69746131542609,7.79166666666667,5.79925983451819,9.1206614465181,3.79685547751718,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",670.826,13668333.3333333,17324026.1871579,13668333.3333333,82.9422251076234,82.9422251076234,37.9678035248344,6.25,8.8246812973614,7.58333333333333,7.35187208801527,8.99796262299469,3.69533527758356,6.25,8.8246812973614,7.58333333333333,7.35187208801527,8.99796262299469,3.26450892898782,1,1,"Above Naive linear","Above Naive rwf",0,1,"Below Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,3,"May",NA
"1437",942,"R_3MrPKZlvhQiNNRs",1,NA,"polar",50,45,57,63,74,60,58,62,67,75,72,65,NA,NA,NA,NA,NA,NA,3,NA,NA,"1,3",NA,NA,"I looked at the past data and thought about what is happening in our country currently and I based my predictions off of that","I definitely considered variables like COVID and the issues going on in America regarding race. These definitely influence politics ",1,1,2,NA,"I think that COVID heavily affects the predictions from previous years. I think that people have lost faith in the political process from how the president has handled COVID",700000,800000,850000,880000,800000,800000,840000,8500000,880000,900000,800000,700000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,20,1,"Student",4,3,3,NA,6,"USA",1,6,75.769,1,1,NA,22.375,24.0047738307751,22.375,26.3967266498611,26.3967266498611,10.9032694728702,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,13789166.6666667,17680834.9633155,13789166.6666667,84.8072944871603,84.8072944871603,38.3034535377048,17.4166666666667,18.4537710689893,17.4166666666667,20.709684119058,20.709684119058,8.48708871445016,17.4166666666667,18.4537710689893,17.4166666666667,20.709684119058,20.709684119058,7.49760841932367,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA
"1438",2727,"R_1Cqfru8pm4K0VW4",1,NA,"polar",83,85.5,84,84,86.5,86,87.5,87,84,85,82.5,83,NA,NA,NA,NA,NA,NA,5,NA,NA,"1,4",NA,NA,"I assume that the plot would continue to rise in a fluctuating pattern based on the past data shown.","I predict the polarization percentage would continue to rise based on the upcoming presidential election on November 2020 and then it would slower fall after things settle down and the next year starts. I also see COVID-19 cases lowering due to more knowledge about it and further research and prevention methods being developed.",1,1,2,NA,"While I do not think it would affect the forecast much, I believe the rate at which the severity of the pandemic changes, whether it increases or decreases, could respectively increase or decrease the political polarization because people would depend more or less on political figures to find a solution and secure the health and safety of the nation.",1000000,1500000,2500000,3500000,4000000,4500000,5000000,5500000,6000000,6300000,6700000,7000000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,21,1,"Computer Science",2,3,2,NA,4,"United States of America",2,4,84.364,1,1,NA,-0.125,3.07882553365186,2.375,-0.271049157761279,2.82636191268251,1.1573302792432,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",0,10785000,14290001.1663167,10785000,59.7932645085542,59.7932645085542,29.9584997694432,-0.916666666666667,2.93683503111768,2.08333333333333,-1.15350176964719,2.51009091693401,1.01520199933614,-0.916666666666667,2.93683503111768,2.08333333333333,-1.15350176964719,2.51009091693401,0.896843112359291,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA
"1439",2133,"R_2EpdVRtWggklT15",1,NA,"polar",80,75,74,74.67,75,77,77.67,77,76.89,76,78,75,NA,NA,NA,NA,NA,NA,4,NA,NA,"1,4,5",NA,NA,"Similar to my last answer, I think that people are more likely to have similar opinions since Trump is (for a lack of better words) fucking up so badly right now in response to the protests/riots occurring across our country. Until he is voted out (which is what I assumed while coming up the predictions) people will still agree with each other until the presidential election. I personally think that Joe Biden is going to win so if that were to happen I see the people as becoming divided again.","The variables I used to reach this conclusion are the Black Lives Matter Movement and the Presidential Election.",0,0,2,NA,NA,800000,750000,620000,630000,690000,760000,810000,740000,500000,240000,100000,45000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,20,2,"Full time Student w/ Part Time Job",3,3,10,NA,1,"United States",2,7,89.132,1,1,NA,8.35583333333333,9.34848427999605,8.68916666666667,9.69761661888923,10.1249670462397,4.23420449883119,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",125.499,14686250,18572505.047785,14686250,89.3331313719828,89.3331313719828,40.7953655298085,7.15666666666667,7.37700255297954,7.15666666666667,8.48784980967418,8.48784980967418,3.48742190811952,7.15666666666667,7.37700255297954,7.15666666666667,8.48784980967418,8.48784980967418,3.08083545957664,0,1,"Below Naive linear","Above Naive rwf",0,1,"Below Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA
"1440",2200,"R_3HjXBHuoalS2Ioo",1,NA,"polar",83,83,81,83,85,86,85,85,81,82,84,83,NA,NA,NA,NA,NA,NA,3,NA,NA,"1",NA,NA,NA,"I considered the upcoming General Elections. It seems from the past data that during the last election the percentages did not change that much in the months after the election.",1,1,2,NA,"I think that the continuing pandemic might increase political polarization ",1500000,2000000,2400000,2650000,2800000,3100000,3500000,4100000,4400000,4600000,4700000,4750000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,32,1,"real estate broker",4,4,10,NA,3,"USA",2,3,81.847,1,1,NA,1.29166666666667,3.27554066783892,2.79166666666667,1.40427727793766,3.29569861380344,1.36037067911043,0,0,"Below Naive linear","Below Naive rwf",0,1,"Below Naive linear","Above Naive rwf",0,11868333.3333333,15583876.8176172,11868333.3333333,63.5085051939252,63.5085051939252,32.9677757469023,0.583333333333333,2.24536559755125,1.91666666666667,0.647549094042901,2.29363962902233,0.933985839389252,0.583333333333333,2.24536559755125,1.91666666666667,0.647549094042901,2.29363962902233,0.825095663370548,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA
"1441",2815,"R_25tPbP0lW6LpcOb",1,NA,"polar",78,76,76,70,72,80,82,83,80,82,86,80,NA,NA,NA,NA,NA,NA,6,NA,NA,"1",NA,NA,NA,NA,1,1,2,NA,"The approval ratings will be impacted from how the political parties handle the pandemic",1000000,2000000,2500000,3000000,3500000,4000000,4100000,4200000,4400000,4500000,4600000,4650000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,55,2,"Unemployed",9,5,9,"AGNOSTIC",3,"USA",2,2,96.374,1,1,NA,5.95833333333333,8.30536974894355,6.29166666666667,6.87131752176442,7.28284015550928,3.06591003799515,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",5.806,11705833.3333333,15537017.8927618,11705833.3333333,63.2346665195432,63.2346665195432,32.5163843502834,1.75,2.83578325452893,2.41666666666667,2.05061731281553,2.87366258030524,1.17763431922993,1.75,2.83578325452893,2.41666666666667,2.05061731281553,2.87366258030524,1.04033801033678,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,1,"May",NA
"1442",1051,"R_1kTdBit1JXDgKFI",1,NA,"polar",86,88,87,86,86,87,88,89,90,87,88,86,NA,NA,NA,NA,NA,NA,3,NA,NA,"1",NA,NA,"I theorize that we will only get more polarized, due to the turbulent nature of our times.","I predicted political polarization up to the election, followed by a slight tapering off in political polarization. The factors that went into this are mainly Covid-19 and the current riots.",1,1,2,NA,"It causes more political polarization, as instability inevitably does.",700000,750000,700000,600000,500000,400000,300000,200000,200000,100000,100000,50000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,18,1,"Student",4,2,10,NA,1,"United States of America",2,8,71.321,1,1,NA,-2.625,4.46047456369088,3.54166666666667,-3.25777899627664,4.27609401459165,1.72584339887144,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,14860000,18720843.1077948,14860000,90.9121746534734,90.9121746534734,41.2780071000394,-4.08333333333333,4.88620507142302,4.08333333333333,-4.93805756437411,4.93805756437411,1.98979591869884,-4.08333333333333,4.88620507142302,4.08333333333333,-4.93805756437411,4.93805756437411,1.75781250022421,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,3,"May",NA
"1443",893,"R_29gDX6UOejZN86C",1,NA,"polar",60,60,60,60,60,60,60,70,60,70,70,70,NA,NA,NA,NA,NA,NA,4,NA,NA,"2",NA,NA,"My hunch is that the percentage won't change because people won't be persuaded.","I did not consider any variables. ",0,0,2,NA,NA,500,500,400,600,800,700,600,500,400,300,200,100,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,39,1,"laboratory technician",2,5,4,NA,5,"usa",1,6,124.714,1,1,NA,21.375,22.3098446132345,21.375,25.0694320210803,25.0694320210803,10.4159725131888,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",0,15242866.6666667,18884439.1785494,15242866.6666667,99.9920976045874,99.9920976045874,42.341531527027,17.25,18.1532825314505,17.25,20.4702375627992,20.4702375627992,8.40587255450327,17.25,18.1532825314505,17.25,20.4702375627992,20.4702375627992,7.42586097033493,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,0,"May",NA
"1444",2301,"R_25bZ6e3gTpV5KvL",1,NA,"polar",82,83.5,83.55,83.75,84,85.5,86,83,82.7,80,79,78.5,NA,NA,NA,NA,NA,NA,3,NA,NA,"1,2",NA,NA,"My assumptions were based on the COVID-19 pandemic slowing down, the election, and the racial protests.","I considered that individuals may be more likely to cling to their respective parties as the November election draws near.",1,1,2,NA,"I considered that a lot of the low numbers on the polarization predictions from previous months were likely due to people agreeing that the President had a solid plan in place for handling the COVID situation. Now that we seem to be on the other side of the pandemic, the rift will likely reappear.",1880000,1885000,1898000,1900,1908000,1910000,1915000,1918000,1920000,1920.5,1921000,1922000,NA,NA,NA,NA,NA,NA,"Intuition/Theory",0,NA,NA,1,NA,1,NA,NA,NA,NA,29,2,"Receptionist",4,2,3,NA,2,"United States of America",2,5,126.988,1,1,NA,2.08333333333333,3.68843914594417,3.11666666666667,2.3580233316803,3.66465086053006,1.51874219100687,0,1,"Below Naive linear","Above Naive rwf",0,1,"Below Naive linear","Above Naive rwf",0,13653264.9583333,17671847.9406473,13669931.625,74.2597503047189,75.1960798927338,37.9722432485736,2.38333333333333,3.87921813428084,3.11666666666667,2.7934986058461,3.69735195414389,1.51874219100687,2.38333333333333,3.87921813428084,3.11666666666667,2.7934986058461,3.69735195414389,1.3416772960895,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA
"1445",1829,"R_29sitC88UNGoDmw",1,NA,"polar",80,78,76,74,75,79,81,83,79,80,81,80,NA,NA,NA,NA,NA,NA,3,NA,NA,"1,5",NA,NA,"I thought that with what is going on such as the COVID crisis at first fewer republicans will approve of the president as more and more people get sick. Furthermore, with threatening to use the military on civilians, I think many Republicans will also approve of the president even less and the polarization score will go down. Nevertheless, I fully expect it to go back to ""normal"" later on, once things are more or less back to normal.","Yes, COVID crisis and the riots made me consider how even fewer democrats will support the president and how fewer republicans will also support the president (temporarily). After that, I do think that the polarization score will more or less normalize to around 80.",1,1,2,NA,"It will impact it at least somewhat as many people will die and inevitably supporters on both sides of the political spectrum will be affected one way or another which might, albeit temporarily, decrease the polarization score.",1800000,2200000,2500000,2700000,2500000,2200000,2000000,1800000,1500000,1000000,8000000,5000000,NA,NA,NA,NA,NA,NA,"Mixed",0,NA,NA,1,NA,1,NA,NA,NA,NA,22,1,"Software Engineer",6,5,10,NA,5,"USA",1,8,50.82,1,1,NA,5.875,7.58699545274676,6.54166666666667,6.75381195649463,7.59268501758991,3.18773427791549,1,1,"Above Naive linear","Above Naive rwf",1,1,"Above Naive linear","Above Naive rwf",2.951,12476666.6666667,16298526.5182674,12480000,65.2532434481413,65.4405093657443,34.6668592603292,3.25,4.12815535883361,3.91666666666667,3.8100260409492,4.63307130843891,1.90857975875195,3.25,4.12815535883361,3.91666666666667,3.8100260409492,4.63307130843891,1.68606505123547,0,0,"Below Naive linear","Below Naive rwf",0,0,"Below Naive linear","Below Naive rwf",NA,NA,NA,NA,NA,NA,NA,NA,2,"May",NA
