,ResponseId,EndDate,team_name,themes,Issue,counterfact,othercounter,Participant's Previous Response,Blame.Trump,Presence of Counterfactual OT,Presence of Counterfactual TS,Agreement,Presence of Counterfactual 1 OT,Presence of Counterfactual  1 TS,Agreement,CounterFactual_Presence.Final,counterNum,COVID-19 OT,COVID-19 TS,Agreement,COVID-19  2 OT,COVID-19 2 TS,Agreement,COVID Final,Blame OT,Blame TS,Agreement,Blame 2 OT,Blame 2 TS,Agreement,Blame Final,Flagged OT,Flagged TS,Comments OT,Comments TS
100,R_3sig6taL2uqG5wp,5/22/2020 2:34,RTTMT,"1,2,3,4,5,6,7,8,9,10",ideoldem,If democratic candidate was significantly more charismatic than Biden this would have changed my forecast as I would have predicted that I had a better than chance probability of predicting a change from the prior data and probably would have predicted maybe a ~5% increase in democratic support within the next year and 2% decrease in republican support.,NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,,,,
101,R_ZDzzja7ctGRI0Df,5/22/2020 3:50,King Octopus,1,lifesat,"In this trend prediction, I do not think that people have just one hypothesis (e.g., increasing or decreasing trend). Me too. My prediction was based on multiple hypotheses. 
1. The increasing trend will remain the same in the begining of COVID-19. 
   (counter hypotheiss) the increasing trend will be reverted to the decreasing or plateau trend. 
2. In the middle stage, there will be a sudden drop
    (CH) in the middle stage, the trend will remain the same
3. In the later stage, there will be an increasing trend (as it has been so far). 
     (CH) in the later stage, there will be a decreasing or plateau trend. ","I already described before. 
1. Vaccine news
2. people's hope that it will end soon",,,0,,0,0,,0,0,,0,,0,0,0,0,0,0,,0,0,,0,,,,,
102,R_2tM97nv8vKVkiWV,5/22/2020 5:12,Broken Mirror Neurons,"1,4,5,6",lifesat,Social distancing sooner may have lessened the number of layoffs that are currently happening.,Financial compensation for individuals and small businesses in February as well as in March.,,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,0,0,0,0,0,0,,,,
103,R_2tM97nv8vKVkiWV,5/22/2020 5:12,Broken Mirror Neurons,"1,4,5,6",polar,"Earlier and more aggressive federal response to COVID-19 (one month prior, and public health policies enacted immediately. A more aggressive federal response to the public health crisis may have lowered the intensity of vocal opposition to plans and policies enacted in the early months (e.g. March) of the pandemic.",NA,,,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,2,2,0,2,2,0,2,,,,
104,R_2tM97nv8vKVkiWV,5/22/2020 5:12,Broken Mirror Neurons,"1,4,5,6",iasian,"The reporting of the origin of COVID-19, If less dire, may have reduced implicit bias due to less frequent and intense reactions to media exposure.",NA,,,1,1,0,1,1,0,1,1,2,1,1,1,1,0,1,0,0,0,0,0,0,0,,,,
105,R_2tM97nv8vKVkiWV,5/22/2020 5:12,Broken Mirror Neurons,"1,4,5,6",easian,"Initial reporting of COVID-19, if delayed, may have reduced the uptick in explicit bias in March and flattened the trajectory of bias in the present forecast.","Earlier response in implementing public health regulations (e.g. in February) may have reduced the number of COVID-19 cases, which would have shortened the time of stricter regulations such as lockdowns.",,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,0,0,0,0,0,0,,,,
106,R_1hBj0OFNl0kStor,5/22/2020 8:16,Imielin,"1,2,3,4,5,6,7,8,9,10",lifesat,"implementing social distancing practices in January,
closing workplaces &schools in March
closing flights options",NA,,,1,1,0,1,1,0,1,3,2,2,0,2,2,0,2,2,0,1,0,0,0,0,,,,
107,R_1hBj0OFNl0kStor,5/22/2020 8:16,Imielin,"1,2,3,4,5,6,7,8,9,10",posaffect,Different political decisions like not freezing works or closing schools earlier (so decisions with social distancing).,NA,,,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,2,0,1,0,0,0,0,,,,
108,R_1hBj0OFNl0kStor,5/22/2020 8:16,Imielin,"1,2,3,4,5,6,7,8,9,10",negaffect,Different political decisions like not freezing works or closing schools earlier (so decisions with social distancing).,NA,,,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,2,0,1,0,0,0,0,,,,
109,R_1hBj0OFNl0kStor,5/22/2020 8:16,Imielin,"1,2,3,4,5,6,7,8,9,10",ideolrep,"implementing social distancing practices in January, government help for saving jobs, better medical help (faster, more professional)",NA,,,1,1,0,1,1,0,1,3,2,2,0,2,2,0,2,2,2,0,2,2,0,2,,,,
110,R_1hBj0OFNl0kStor,5/22/2020 8:16,Imielin,"1,2,3,4,5,6,7,8,9,10",ideoldem,"implementing social distancing practices in January, government help for saving jobs, better medical help (faster, more professional)",NA,,,1,1,0,1,1,0,1,3,2,2,0,2,2,0,2,2,2,0,2,2,0,2,,,,
111,R_1hBj0OFNl0kStor,5/22/2020 8:16,Imielin,"1,2,3,4,5,6,7,8,9,10",polar,"implementing social distancing practices in January, different political decisions in February and March connected with work/schools, etc. - individuals will think about their own interests so if they lost a job because of a COVID and political decisions connected with COVID, they won't approve that party so strongly",NA,,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,2,2,0,2,2,0,2,,,,
112,R_1hBj0OFNl0kStor,5/22/2020 8:16,Imielin,"1,2,3,4,5,6,7,8,9,10",iasian,"implementing social distancing practices in January or February, controlling fake news about Asian people and their problems with pandemic",NA,,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,2,1,0,0,0,0,,,,
113,R_1hBj0OFNl0kStor,5/22/2020 8:16,Imielin,"1,2,3,4,5,6,7,8,9,10",easian,"implementing social distancing practices in January or February, closing flights earlier, controlling fake news about Asians, media information",NA,,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,2,1,0,0,0,0,,,,
114,R_1hBj0OFNl0kStor,5/22/2020 8:16,Imielin,"1,2,3,4,5,6,7,8,9,10",iafric,"implementing social distancing practices in January or February, controlling for fake news about African people",NA,,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,2,1,0,0,0,0,,,,
115,R_1hBj0OFNl0kStor,5/22/2020 8:16,Imielin,"1,2,3,4,5,6,7,8,9,10",eafric,"implementing social distancing practices in January or February, controlling for fake news about Africal people, closing flights earlier",NA,,,1,1,0,1,1,0,1,3,2,2,0,2,2,0,2,0,2,1,0,0,0,0,,,,
116,R_1hBj0OFNl0kStor,5/22/2020 8:16,Imielin,"1,2,3,4,5,6,7,8,9,10",igend," implementing social distancing practices in January or February, closing schools earlier, ",NA,,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,0,2,1,0,0,0,0,,,,
117,R_1hBj0OFNl0kStor,5/22/2020 8:16,Imielin,"1,2,3,4,5,6,7,8,9,10",egend,"implementing social distancing practices in January or February, different time of closing schools, home-office, different decisions about time of kids spending at home on learing",NA,,,1,1,0,1,1,0,1,4,2,2,0,2,2,0,2,0,2,1,0,0,0,0,,,,
118,R_3j7K6Ger5hGCVIr,5/22/2020 12:36,Nurni Flowenol,1,lifesat,"If China would reduce the spread of the virus earlier in December 2019, then US and global economy wouldn't be that hard hit, which in turn wouldn't affect life satisfaction.","Instead of full lock-downs in most states, I'd expect that extra hygiene, social distancing, and focus on the most vulnerable population would reduce the negative impact on the economy, and - in turn - would reduce negative effects on life satisfaction.",,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,3,3,0,3,3,0,3,,,,
119,R_C9NX7uA8BLUDd2p,5/22/2020 15:30,4 chimps with a dart,1,lifesat,governmental reactions and safety measures,"counterfactuals related to covid-severity/-spread, other
governmental reactions, US specific risk factors, habitualization",,,1,1,0,1,1,0,1,5,2,2,0,2,2,0,2,2,2,0,2,2,0,2,,,,
120,R_1mpWg38aa9BMatM,5/22/2020 17:23,SCREEN Team,"1,2,3,4",lifesat,Implementation of universal basic income as a preventative measure in the USA,Donald Trump dying of COVID-19,,1,1,1,0,1,1,0,1,2,2,1,1,2,2,0,2,1,0,1,1,1,0,1,,,,
121,R_1mpWg38aa9BMatM,5/22/2020 17:23,SCREEN Team,"1,2,3,4",posaffect,United states NOT opening as early as they did. ,NA,,,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,3,3,0,3,3,0,3,,,,
122,R_1mpWg38aa9BMatM,5/22/2020 17:23,SCREEN Team,"1,2,3,4",negaffect,United states NOT opening as early as they did. ,NA,,,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,3,3,0,3,3,0,3,,,,
123,R_1mpWg38aa9BMatM,5/22/2020 17:23,SCREEN Team,"1,2,3,4",ideolrep,Trump handling the pandemic (and recession) much better than he is at present.,NA,,1,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,1,1,0,1,1,0,1,,,,
124,R_1mpWg38aa9BMatM,5/22/2020 17:23,SCREEN Team,"1,2,3,4",ideoldem,Trump handling the pandemic (and recession) much better than he is at present.,NA,,1,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,1,1,0,1,1,0,1,,,,
125,R_1mpWg38aa9BMatM,5/22/2020 17:23,SCREEN Team,"1,2,3,4",polar,Bernie Sanders getting the Democratic Nomination. ,NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,,,,
126,R_ZlWXYoDU53yJZst,5/22/2020 18:58,MORDEAUX Team,"5,7,9",iasian,"We believe that if IAT got a USA-wide media coverage, where people would be informed about the underlying premises of the test, it might influence the results. People who could recognize the test would intentionally slow down their reactions to appear as less biased (due to the social desirability bias).",NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
127,R_ZlWXYoDU53yJZst,5/22/2020 18:58,MORDEAUX Team,"5,7,9",iafric,"We believe that if IAT got a USA-wide media coverage, where people would be informed about the underlying premises of the test, it might influence the results. People who could recognize the test would intentionally slow down their reactions to appear as less biased (due to the social desirability bias).",NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
128,R_ZlWXYoDU53yJZst,5/22/2020 18:58,MORDEAUX Team,"5,7,9",igend,"We believe that if IAT got a USA-wide media coverage, where people would be informed about the underlying premises of the test, it might influence the results. People who could recognize the test would intentionally slow down their reactions to appear as less biased (due to the social desirability bias).",NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
129,R_2ZKRjwRKzN67eJY,5/22/2020 22:42,Team Funemployed,1,lifesat,The key counterfactual event we believe that would be most important is implementing a governmental policy that could have prevented the spread of COVID-19. This could be a federal policy that enforced social distancing and/or a stay-at-home order at a much earlier time.,"The first would be implementing policies that create more financial security for people at risk for becoming unemployed. Additionally, implementing a universal health care plan early on would help to reduce many of the costs and financial burdens associated with illness due to COVID-19, especially for those in the lower income bracket and those who are at risk for unemployment.",,,1,1,0,1,1,0,1,3,2,2,0,2,2,0,2,2,2,0,2,2,0,2,,,,
130,R_1eOzg1yvQRxoVr0,5/24/2020 16:04,WeGen,"1,2",lifesat,Interventions in February would have saved many lives. But not necessarily trajectories of life satisfaction. ,"The twitter President creates polarizing, but hard to predict changes in life sat from this. ",,1,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,1,1,0,1,1,0,1,,,,
131,R_1eOzg1yvQRxoVr0,5/24/2020 16:04,WeGen,"1,2",posaffect,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
132,R_1eOzg1yvQRxoVr0,5/24/2020 16:04,WeGen,"1,2",negaffect,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
133,R_3je47BZiW0vsXxb,5/25/2020 16:30,Haku,"1,3,4,5,6",lifesat,"If Trump gets elected, life satisfaction will continue to decrease. This will be the singular greatest counterfactual. In addition, I believe that there will be multiple October surprises as Trump executes his scorched earth policy of governance. The counterfactual--that Trump gets re-elected--is extremely uncertain in my mind (May 24, 2020). So it's hard to measure the IMPORTANCE of the counterfactual without also considering the uncertainty of that counterfactual.","The nature of the coming October surprises that Trump will implement. Could be war or other international mischief. But there will also be domestic surprises, like continued attempts at disenfranchisement. 

In contrast to whether Trump will be re-elected (the first counterfactual)--which is extremely uncertain, THIS counterfactual (not really a counterfactual, actually) is very certain.",,,1,,1,0,0,0,0,,0,,0,0,0,0,0,1,,1,0,0,0,0,,1,,event outside of our time range
134,R_3fYLuMJqqxpujqn,5/26/2020 15:29,Haifa_Team,"1,10",lifesat,"In my opinion the most important counterfactual is COVID. It goes without saying that COVID affected our life in a very broad range of domains (health, unemployment, personal relationships, people's perceived confidence e.t.c). All of these negatively affected life satisfaction.      ","Would have Donald Trump tackled the COVID differently, there might have been much less fatalities, less stress among people and higher life satisfaction.  ",,1,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,1,1,0,1,1,0,1,,1,,reponse contains both Covid-19 and response to Covid-19
135,R_3fYLuMJqqxpujqn,5/26/2020 15:29,Haifa_Team,"1,10",egend,Rule that would have anonymized job applications. I think such a rule might have increased women motivation to pursue a demanding carer.  ,NA,,,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
136,R_2tr58oLYN0VNmIZ,5/26/2020 16:22,md2000,1,lifesat,better covid preparedness,emergence of a democratic candidate who could not beat trump,,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,1,0,1,1,1,0,1,,,,
137,R_2aKoSThX91WupmH,5/26/2020 17:29,md2000,3,ideolrep,preparation for covid; Democrats nominate someone who is likely to lose,NA,,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,1,0,1,2,2,0,2,,,,
138,R_2aKoSThX91WupmH,5/26/2020 17:29,md2000,3,ideoldem,preparation for covid; Democrats nominate someone who is likely to lose,NA,,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,1,0,1,2,2,0,2,,,,
139,R_bIXpphfS5SwVH4l,5/26/2020 17:35,md2000,4,polar,covid preparation; trump healing relations with china; economy not tanking,NA,,1,1,1,0,1,1,0,1,3,2,2,0,2,2,0,2,1,1,0,1,1,0,1,,,,
140,R_239sC1pcvWFRDp0,5/26/2020 17:43,md2000,6,easian,no covid; trump doesn't re-start conflicts with China ,NA,,1,1,1,0,1,1,0,1,2,0,1,1,1,1,0,1,1,1,0,1,1,0,1,,,,
141,R_1jJ4bv4NOSxgrke,5/26/2020 21:48,Goldensaber,"3,4",ideolrep,"I think if the disease had spread more rapidly throughout the U.S., then it might have made people endorse more (currently perceived as) liberal positions to start, thus giving the country a different base from which to move.  If that were the case, the U.S. would be slightly more liberal right now politically.  Of course, the federal government might have reacted differently too – but it would have likely changed the dynamic quite a bit, altering the lead-up trends.",NA,,,1,1,0,1,1,0,1,2,2,1,1,2,2,0,2,0,0,0,0,0,0,0,,,,
142,R_1jJ4bv4NOSxgrke,5/26/2020 21:48,Goldensaber,"3,4",ideoldem,"I think if the disease had spread more rapidly throughout the U.S., then it might have made people endorse more (currently perceived as) liberal positions to start, thus giving the country a different base from which to move.  If that were the case, the U.S. would be slightly more liberal right now politically.  Of course, the federal government might have reacted differently too – but it would have likely changed the dynamic quite a bit, altering the lead-up trends.",NA,,,1,1,0,1,1,0,1,2,2,1,1,2,2,0,2,0,0,0,0,0,0,0,,,,
143,R_1jJ4bv4NOSxgrke,5/26/2020 21:48,Goldensaber,"3,4",polar,"I think if the disease had spread more rapidly throughout the U.S., then it might have reduced partisanship and led to a completely different starting point.  In our model, experience with the disease reduces partisanship (people care less about their political goals and motives when their families’ or their own health is in question). Ironically, it is possible that the restrictions that conservatives oppose might have actually increased the partisan divide by reducing the spread of the disease.",NA,,,1,1,0,1,1,0,1,2,2,1,1,2,2,0,2,0,0,0,0,0,0,0,,,,
144,R_XhWt0WhYksIvwI1,5/27/2020 14:56,CheeseCake,"1,2,6",lifesat,the biggest counterfactual event would be that COVID-19 pandemic had never happened. The economy was at the peak prior to the pandemic. There would have been a sustaining increase in life satisfaction. ,NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
145,R_XhWt0WhYksIvwI1,5/27/2020 14:56,CheeseCake,"1,2,6",posaffect,The counterfactual event was that COVID-19 had never happened. ,NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
146,R_XhWt0WhYksIvwI1,5/27/2020 14:56,CheeseCake,"1,2,6",negaffect,The counterfactual event was that COVID-19 had never happened. ,NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
147,R_XhWt0WhYksIvwI1,5/27/2020 14:56,CheeseCake,"1,2,6",easian,The counterfactual event was that COVID-19 had never happened in the US. ,NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
148,R_3MFIxk2p3fJmFfz,5/27/2020 19:12,CantabRoyal,"2,3,4",posaffect,Non-occurrence of pandemic would have made political polarization SLIGHTLY less intense,NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
149,R_3MFIxk2p3fJmFfz,5/27/2020 19:12,CantabRoyal,"2,3,4",negaffect,Non-occurrence of pandemic would have made political polarization SLIGHTLY less intense,NA,,,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,,,,
150,R_2tLue9TWKlCrv64,5/27/2020 23:47,Sociology,"1,3,4,9,10",lifesat,"The clearest counterfactual would be the pandemic not occurring, and if that had happened we'd expect to see more stable life satisfaction. The other key counterfactual is that if the pandemic had been handled better in early days it potentially wouldn't have had as much of a negative impact on life satisfaction.",NA,,,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,2,1,0,0,0,0,,,,
151,R_2tLue9TWKlCrv64,5/27/2020 23:47,Sociology,"1,3,4,9,10",ideolrep,"The events related to the pandemic obviously are important here, though the pandemic itself may not be as important as the ways people have responded to the pandemic, making something that isn't in-and-of-itself partisan into a partisan issue. So obviously with the pandemic hadn't occurred things would be different, but it's how politicians and partisan public figures responded to the pandemic that would be shaping trends in political ideology.",NA,,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,2,2,0,2,2,0,2,,,,
152,R_2tLue9TWKlCrv64,5/27/2020 23:47,Sociology,"1,3,4,9,10",ideoldem,"The events related to the pandemic obviously are important here, though the pandemic itself may not be as important as the ways people have responded to the pandemic, making something that isn't in-and-of-itself partisan into a partisan issue. So obviously with the pandemic hadn't occurred things would be different, but it's how politicians and partisan public figures responded to the pandemic that would be shaping trends in political ideology.",NA,,,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,2,2,0,2,2,0,2,,,,
153,R_2tLue9TWKlCrv64,5/27/2020 23:47,Sociology,"1,3,4,9,10",polar,"How Trump/Republicans politicized the pandemic could lead to a bit more polarization, but we're already near a ceiling so Trump/Republicans responding differently may not have mattered much.",NA,,,1,1,0,1,1,0,1,1,2,0,1,2,2,0,2,1,2,1,2,2,0,2,,,,
154,R_2tLue9TWKlCrv64,5/27/2020 23:47,Sociology,"1,3,4,9,10",igend,"I don't really expect any change to have occurred even in light of the pandemic (and how the pandemic has been handled in the U.S., which includes pushing responsibility on women in a shift toward traditionalism in part due to lack of governmental support in response to the pandemic).",NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
155,R_2tLue9TWKlCrv64,5/27/2020 23:47,Sociology,"1,3,4,9,10",egend,"Yes, the pandemic has pushed people into situations where they're reverting to traditional gender roles to deal with new situations, but I doubt this will have a huge impact on explicit gender bias. People have long ended up doing more or less gender traditional things as a result of changes in their lives that make it easier or harder for women to have opportunities outside of home and childcare responsibilities.",NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
156,R_3h4M6Ubf92rf31g,5/28/2020 20:10,Team IPA,"3,4",ideolrep,"If Congress passes an extension of unemployment benefits and/or a monetary stimulus then I would expect support for Rs to hold steadier in Fall 2020 than my forecast has them performing. Additionally, if Donald Trump is reelected I would expect that to have a positive effect on R support in Dec 2020 - Feb 2021.",NA,,,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,2,1,0,0,0,0,,,,
157,R_3h4M6Ubf92rf31g,5/28/2020 20:10,Team IPA,"3,4",ideoldem,"If Congress passes an extension of unemployment benefits and/or a monetary stimulus then I would expect support for Rs to hold steadier in Fall 2020 than my forecast has them performing. Additionally, if Donald Trump is reelected I would expect that to have a positive effect on R support in Dec 2020 - Feb 2021.",NA,,,0,1,1,0,0,0,0,,0,0,0,0,0,0,0,0,2,1,0,0,0,0,,,,
158,R_3h4M6Ubf92rf31g,5/28/2020 20:10,Team IPA,"3,4",polar,"The most important counterfactual would be if Donald Trump is reelected. If that happens, I would expect polarization to remain high (i.e., above 80%) after Nov 2020",NA,,,0,,0,0,,0,0,,0,,0,0,0,0,0,0,,0,0,0,0,0,,1,,event outside of our time range
159,R_2wnnHdKyTWVMPQC,5/28/2020 20:31,Dutch East India Company,5,iasian,"Given that our prediction does not assume only a minuscule change in implicit bias, any counterfactual would induce a change that increased or decreased bias. An increase in bias would have occurred if there were a large number of public images and a great expansion of public discourse that linked Asian (or Asian Americans) to a much more negative evaluation. Surely, there had been an ongoing negative evaluation for many years, including at the highest levels of government. Well-publicized events such as murder and mayhem committed by Asians on U.S. soil might have rendered such representation even more negative than they currently are. 
Possibly, events associating Asians and Asian Americans with a positive evaluation, such as it is accorded to popular movie stars or musicians might have reduced the anti-Asian American implicit bias, though it is hard to imagine a star big enough and well-known enough to achieve such a widespread positive evaluation. Moreover, because the IAT taps primarily highly inert associations, it stands to reason that such stars/heros would need to present in the public mind for an extended period of time.
By the same token, this bias could have been reduced, if there had been a dramatic, pervasive and likely emotionally charged even that associated being white, with a negative association (e.g., discovery of blatant and pervasive white racism in government, which at least somewhat undermined the favorability of whites even in the minds of white Americans). ",NA,,,1,1,0,1,1,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
160,R_OEiVNGQ3bmwWoCJ,5/28/2020 21:36,Dutch East India Company,3,ideolrep,"If President Trump had embraced the crisis, taken it seriously, and in January/early February had squared with the American people as to what this means, he would have emerged as the unquestioned hero. He would have faced Democratic attacks that would have likely been ridiculed when it would have become apparent, how well the U.S. was addressing the problem - when so many other countries were suffered severely under the pandemic. This would have been a risky move, among other things because prevention is never glorious. However, the contrast with many other countries around the world would have regained the U.S. a lot of international respect, and the apparent pissing contest with China (over who handled the crisis better) would have been decided in the U.S.'s favor. Especially in an election year, this could have significantly boosted Republican support and weakened the appeal of the Democratic candidate. It would have allowed Americans to rally around the (Republican) flag. It would have also force Democrats to side with the Republican President on matters of public support for businesses and workers. Needless to say, this is a counterfactual that definitely did not happen.","If the effort of impeaching President Trump had been successful in January 2020, this would have led to a decline ",,1,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,1,1,0,1,1,0,1,,,,
161,R_OEiVNGQ3bmwWoCJ,5/28/2020 21:36,Dutch East India Company,3,ideoldem,"If President Trump had embraced the crisis, taken it seriously, and in January/early February had squared with the American people as to what this means, he would have emerged as the unquestioned hero. He would have faced Democratic attacks that would have likely been ridiculed when it would have become apparent, how well the U.S. was addressing the problem - when so many other countries were suffered severely under the pandemic. This would have been a risky move, among other things because prevention is never glorious. However, the contrast with many other countries around the world would have regained the U.S. a lot of international respect, and the apparent pissing contest with China (over who handled the crisis better) would have been decided in the U.S.'s favor. Especially in an election year, this could have significantly boosted Republican support and weakened the appeal of the Democratic candidate. It would have allowed Americans to rally around the (Republican) flag. It would have also force Democrats to side with the Republican President on matters of public support for businesses and workers. Needless to say, this is a counterfactual that definitely did not happen.","If the effort of impeaching President Trump had been successful in January 2020, this would have led to a decline ",,1,1,1,0,1,1,0,1,2,2,2,0,2,2,0,2,1,1,0,1,1,0,1,,,,
162,R_2QYQjgqRTZ5OsT9,5/29/2020 12:20,StatFore,"2,3",posaffect,n/a,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
163,R_2QYQjgqRTZ5OsT9,5/29/2020 12:20,StatFore,"2,3",negaffect,n/a,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
164,R_2QYQjgqRTZ5OsT9,5/29/2020 12:20,StatFore,"2,3",ideolrep,n/a,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
165,R_2QYQjgqRTZ5OsT9,5/29/2020 12:20,StatFore,"2,3",ideoldem,n/a,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
166,R_s85wbapOnaPy9rz,5/29/2020 12:29,Me Myself and I,"1,2,3,4,5,6,7,8,9,10",lifesat,removal of trump from office after impeachment,earlier social distancing in more places. state and federal governments could have lied all the time,,1,1,1,0,1,1,0,1,3,0,2,1,2,2,0,2,2,1,1,1,1,0,1,,,,
167,R_s85wbapOnaPy9rz,5/29/2020 12:29,Me Myself and I,"1,2,3,4,5,6,7,8,9,10",posaffect,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
168,R_s85wbapOnaPy9rz,5/29/2020 12:29,Me Myself and I,"1,2,3,4,5,6,7,8,9,10",negaffect,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
169,R_27CEbbkAySDDU6g,5/29/2020 14:03,The Bingo Jingoists,3,ideolrep,The final results of the United States election in November 2020.,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
170,R_27CEbbkAySDDU6g,5/29/2020 14:03,The Bingo Jingoists,3,ideoldem,The final results of the United States election in November 2020.,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,
171,R_24wV0QtBhicWuqE,5/29/2020 14:09,CoronaSky,"1,5,6",lifesat,"Better preparation for the pandemic, including contact tracing, testing, and masks. ",NA,,,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,0,0,0,0,,,,
172,R_24wV0QtBhicWuqE,5/29/2020 14:09,CoronaSky,"1,5,6",iasian,"Different measures around travel restrictions, contact tracing, and pandemic preparedness. ",NA,,,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,0,0,0,0,,,,
173,R_24wV0QtBhicWuqE,5/29/2020 14:09,CoronaSky,"1,5,6",easian,Stronger pandemic preparedness,NA,,,1,1,0,1,1,0,1,1,2,2,0,2,2,0,2,0,0,0,0,0,0,0,,,,
174,R_1gu2I9N9y2P5XYo,5/29/2020 17:35,Compassionate Values,"2,4,8",posaffect,It is possible that Trump getting ill with Covid-19 could have prompted polarized affect responses in the United States (and abroad).,NA,,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,,,,
175,R_1gu2I9N9y2P5XYo,5/29/2020 17:35,Compassionate Values,"2,4,8",negaffect,It is possible that Trump getting ill with Covid-19 could have prompted polarized affect responses in the United States (and abroad).,NA,,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,,,,
176,R_1gu2I9N9y2P5XYo,5/29/2020 17:35,Compassionate Values,"2,4,8",polar,A large scale war.,Election results. Removal of president from office. Assassination or attempted assassination of president or other polarizing figure(s).,,1,1,1,0,1,1,0,1,4,0,0,0,0,0,0,0,1,0,1,1,1,0,1,,,,
177,R_1gu2I9N9y2P5XYo,5/29/2020 17:35,Compassionate Values,"2,4,8",eafric,Laws to mitigate racial profiling and discrimination among police. ,"Any event that exacerbates perceptions of discrimination against African Americans--increased police shootings, ",,,1,1,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
178,R_8GHjs56dMRoZxmx,5/29/2020 18:35,Bordeaux,"1,2,3,5,6,7,8,9,10",lifesat,NA,NA,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
